threshold,k,parent_depth,child_depth,parent_bin,parent_bin_mass,first_parent_depth,weights,parent_bin_weight_num,parent_bin_weight_den,parent_bin_weight_decimal,weighted_high_child_mass_num,weighted_high_child_mass_den,weighted_high_child_mass_decimal,weighted_parent_mass_num,weighted_parent_mass_den,weighted_parent_mass_decimal,ratio_num,ratio_den,ratio_decimal,rho_num,rho_den,rho_decimal,rho_minus_ratio_num,rho_minus_ratio_den,rho_minus_ratio_decimal,selection_scope,source,source_sha256,source_sha256_verified
1/5,16,12,13,7,6119619614904852602,3,31/25;69/50;1;34/25,34,25,1.36,271609402051160278859,50,5.43218804102e+18,208067066906764988468,25,8.32268267627e+18,20893030927012329143,32010317985656152072,0.652696762849,68,69,0.985507246377,735082489060767630029,2208711941010274492968,0.332810483528,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
1/5,16,13,14,4,11191506820542514919,3,31/25;69/50;1;34/25,31,25,1.24,181734102508331797663,50,3.63468205017e+18,346936711436817962489,25,1.38774684575e+19,181734102508331797663,693873422873635924978,0.261912470657,68,69,0.985507246377,34643739682332348859757,47877266178280878823482,0.723594775719,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
1/5,16,13,14,5,6780345137061291521,3,31/25;69/50;1;34/25,69,50,1.38,85133246276166797757,25,3.40532985105e+18,467843814457229114949,50,9.35687628914e+18,56755497517444531838,155947938152409704983,0.363938748982,68,69,0.985507246377,12643346815992792518,20341035411183874563,0.621568497395,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
1/5,16,13,14,6,6880012536082296545,3,31/25;69/50;1;34/25,1,1,1,234271417159811705009,50,4.6854283432e+18,6880012536082296545,1,6.88001253608e+18,234271417159811705009,344000626804114827250,0.681020320621,68,69,0.985507246377,7227314838652800607379,23736043249483923080250,0.304486925756,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
1/5,16,13,14,7,2481240839338267731,3,31/25;69/50;1;34/25,34,25,1.36,51780391422708927729,25,2.07121565691e+18,84362188537501102854,25,3.3744875415e+18,17260130474236309243,28120729512500367618,0.613786725076,68,69,0.985507246377,80140067125302184473,215592259595836151738,0.3717205213,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
1/5,16,14,15,4,7333270582288233437,3,31/25;69/50;1;34/25,31,25,1.24,3811478149148755977,2,1.90573907457e+18,227331388050935236547,25,9.09325552204e+18,95286953728718899425,454662776101870473094,0.209577204771,68,69,0.985507246377,24342268967645588110067,31371731551029062643486,0.775930041606,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
1/5,16,14,15,5,3992269608395434269,3,31/25;69/50;1;34/25,69,50,1.38,3712257483569498599,2,1.85612874178e+18,275466602979284964561,50,5.50933205959e+18,92806437089237464975,275466602979284964561,0.336906311275,68,69,0.985507246377,178667896281652065317,275466602979284964561,0.648600935102,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
1/5,16,14,15,6,3467553336320151237,3,31/25;69/50;1;34/25,1,1,1,58927224061873917254,25,2.35708896247e+18,3467553336320151237,1,3.46755333632e+18,58927224061873917254,86688833408003780925,0.679755647242,68,69,0.985507246377,203206912386106312486,664614389461362320425,0.305751599135,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
1/5,16,14,15,7,323536665790246142,3,31/25;69/50;1;34/25,34,25,1.36,13872607332131883049,50,2.77452146643e+17,11000246636868368828,25,4.40009865475e+17,1067123640933221773,1692345636441287512,0.630558922453,68,69,0.985507246377,41447972053615248479,116771848914448838328,0.354948323923,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
1/5,17,3,4,5,51502644182774780905,3,31/25;69/50;1;34/25,69,50,1.38,1562138472552209782876,25,6.24855389021e+19,710736489722291976489,10,7.10736489722e+19,3124276945104419565752,3553682448611459882445,0.879166045443,68,69,0.985507246377,125967619774755178596,1184560816203819960815,0.106341200934,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
1/5,17,3,4,7,427972643644712297522,3,31/25;69/50;1;34/25,34,25,1.36,14301625935634423480221,25,5.72065037425e+20,14551069883920218115748,25,5.82042795357e+20,841272113860848440013,855945287289424595044,0.982857346554,68,69,0.985507246377,156503679282330102095,59060224822970297058036,0.00264989982262,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
1/5,17,4,5,4,77738486787849840551,3,31/25;69/50;1;34/25,31,25,1.24,2274006354312578793808,25,9.09602541725e+19,2409893090423345057081,25,9.63957236169e+19,2274006354312578793808,2409893090423345057081,0.943612960819,68,69,0.985507246377,6966291701219527108756,166282623239210808938589,0.0418942855574,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
1/5,17,4,5,5,11131874291182481018,3,31/25;69/50;1;34/25,69,50,1.38,378483725900204354612,25,1.5139349036e+19,384049663045795595121,25,1.53619865218e+19,68,69,0.985507246377,68,69,0.985507246377,0,1,0,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
1/5,17,4,5,6,23416206081107680253,3,31/25;69/50;1;34/25,1,1,1,571066575923752258347,25,2.2842663037e+19,23416206081107680253,1,2.34162060811e+19,571066575923752258347,585405152027692006325,0.975506576848,68,69,0.985507246377,403956599144150604157,40392955489910748436425,0.0100006695288,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
1/5,17,4,5,7,367188720667347076605,3,31/25;69/50;1;34/25,34,25,1.36,11509820620177160052554,25,4.60392824807e+20,2496883300537960120914,5,4.99376660108e+20,5754910310088580026277,6242208251344900302285,0.921935007351,68,69,0.985507246377,9127116565113732914089,143570789780932706952555,0.0635722390261,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
1/5,17,5,6,4,49778640755820136048,3,31/25;69/50;1;34/25,31,25,1.24,1324853644288821555767,25,5.29941457716e+19,1543137863430424217488,25,6.17255145372e+19,1324853644288821555767,1543137863430424217488,0.85854522508,68,69,0.985507246377,13518473257340159441261,106476512576699271006672,0.126962021297,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
1/5,17,5,6,5,37774078184925001288,3,31/25;69/50;1;34/25,69,50,1.38,2066106554043471795131,50,4.13221310809e+19,1303205697379912544436,25,5.21282278952e+19,2066106554043471795131,2606411394759825088872,0.792701627302,68,69,0.985507246377,167510254177142764151,868803798253275029624,0.192805619075,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
1/5,17,5,6,6,24676203343420676441,3,31/25;69/50;1;34/25,1,1,1,180275623244647866537,10,1.80275623245e+19,24676203343420676441,1,2.46762033434e+19,180275623244647866537,246762033434206764410,0.730564668866,68,69,0.985507246377,4340800269645357188827,17026580306960266744290,0.25494257751,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
1/5,17,5,6,7,331474371526995346658,3,31/25;69/50;1;34/25,34,25,1.36,9529454801962673462501,25,3.81178192079e+20,11270128631917841786372,25,4.50805145277e+20,9529454801962673462501,11270128631917841786372,0.845549781479,68,69,0.985507246377,108836365634988772560727,777638875602331083259668,0.139957464897,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
1/5,17,6,7,4,63701181077093321201,3,31/25;69/50;1;34/25,31,25,1.24,601808305253807897783,10,6.01808305254e+19,1974736613389892957231,25,7.89894645356e+19,3009041526269039488915,3949473226779785914462,0.76188427,68,69,0.985507246377,60940314108461717448281,272513652647805228097878,0.223622976377,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
1/5,17,6,7,5,18290964518146064875,3,31/25;69/50;1;34/25,69,50,1.38,387153814191098509792,25,1.54861525676e+19,50483062070083139055,2,2.5241531035e+19,774307628382197019584,1262076551752078476375,0.613518749958,68,69,0.985507246377,156492652950578463972,420692183917359492125,0.371988496419,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
1/5,17,6,7,6,45092530781670532836,3,31/25;69/50;1;34/25,1,1,1,1529731381304786436537,50,3.05946276261e+19,45092530781670532836,1,4.50925307817e+19,509910460434928812179,751542179694508880600,0.678485485196,68,69,0.985507246377,15921046449216515840449,51856410398921112761400,0.307021761181,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
1/5,17,6,7,7,277712121383754149897,3,31/25;69/50;1;34/25,34,25,1.36,14822869682646804238437,50,2.96457393653e+20,9442212127047641096498,25,3.77688485082e+20,14822869682646804238437,18884424254095282192996,0.784925687074,68,69,0.985507246377,261362841175849696671575,1303025273532574471316724,0.200581559303,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
1/5,17,7,8,4,42963177596997244141,3,31/25;69/50;1;34/25,31,25,1.24,1716299429604162522653,50,3.43259885921e+19,1331858505506914568371,25,5.32743402203e+19,1716299429604162522653,2663717011013829136742,0.644324987417,68,69,0.985507246377,2726438961141442053713,7991151033041487410226,0.34118225896,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
1/5,17,7,8,5,29206125233689998862,3,31/25;69/50;1;34/25,69,50,1.38,1039406187679388465039,50,2.07881237536e+19,1007611320562304960739,25,4.03044528225e+19,1039406187679388465039,2015222641124609921478,0.515777347112,68,69,0.985507246377,315536776070510485859,671740880374869973826,0.469729899265,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
1/5,17,7,8,6,58423572245151510105,3,31/25;69/50;1;34/25,1,1,1,2103103176312490819891,50,4.20620635262e+19,58423572245151510105,1,5.84235722452e+19,2103103176312490819891,2921178612257575505250,0.719950217179,68,69,0.985507246377,17842008822651089261507,67187108081924236620750,0.265557029198,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
1/5,17,7,8,7,228042311563696952831,3,31/25;69/50;1;34/25,34,25,1.36,11627841190697773615043,50,2.32556823814e+20,7753438593165696396254,25,3.10137543727e+20,11627841190697773615043,15506877186331392792508,0.749850601832,68,69,0.985507246377,252146606512388330452577,1069974525856866102683052,0.235656644545,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
1/5,17,8,9,4,43178928098792268566,3,31/25;69/50;1;34/25,31,25,1.24,1359989602366247573489,50,2.71997920473e+19,1338546771062560325546,25,5.35418708425e+19,1359989602366247573489,2677093542125120651092,0.508009743017,68,69,0.985507246377,88203078301237121703515,184719454406633324925348,0.47749750336,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
1/5,17,8,9,5,37195200666528531129,3,31/25;69/50;1;34/25,69,50,1.38,51527842274164299165,2,2.57639211371e+19,2566468845990468647901,50,5.13293769198e+19,47710965068670647375,95054401703350690663,0.501933253102,68,69,0.985507246377,137897509829981404183,285163205110052071989,0.483573993274,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
1/5,17,8,9,6,74641064164380055921,3,31/25;69/50;1;34/25,1,1,1,2712461534257809935869,50,5.42492306852e+19,74641064164380055921,1,7.46410641644e+19,2712461534257809935869,3732053208219002796050,0.726801410088,68,69,0.985507246377,66619772295103304556439,257511671367111192927450,0.258705836289,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
1/5,17,8,9,7,166914384971121657979,3,31/25;69/50;1;34/25,34,25,1.36,4084529545947809539944,25,1.63381181838e+20,5675089089018136371286,25,2.27003563561e+20,2042264772973904769972,2837544544509068185643,0.719729590475,68,69,0.985507246377,52036759691417207495656,195790573571125704809367,0.265777655902,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
1/5,17,9,10,4,49548789382854598937,3,31/25;69/50;1;34/25,31,25,1.24,1364347995959116446309,50,2.72869599192e+19,1536012470868492567047,25,6.14404988347e+19,1364347995959116446309,3072024941736985134094,0.444120090766,68,69,0.985507246377,114757684316935954323071,211969720979851974252486,0.541387155611,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
1/5,17,9,10,5,43414017519491217395,3,31/25;69/50;1;34/25,69,50,1.38,1392114495909267339543,50,2.78422899182e+19,599113441768978800051,10,5.99113441769e+19,464038165303089113181,998522402948298000085,0.464724841359,68,69,0.985507246377,1560038695416135443317,2995567208844894000255,0.520782405018,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
1/5,17,9,10,6,78143242358075859789,3,31/25;69/50;1;34/25,1,1,1,1413953109197677293469,25,5.65581243679e+19,78143242358075859789,1,7.81432423581e+19,1413953109197677293469,1953581058951896494725,0.723774988869,68,69,0.985507246377,11760249158029742797313,44932364355893619378675,0.261732257508,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
1/5,17,9,10,7,113076514222372899164,3,31/25;69/50;1;34/25,34,25,1.36,533033231617383320192,5,1.06606646323e+20,3844601483560678571576,25,1.53784059342e+20,333145769760864575120,480575185445084821447,0.693222995799,68,69,0.985507246377,9692054496766112175116,33159687795710852679843,0.292284250578,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
1/5,17,10,11,4,51900954458061164586,3,31/25;69/50;1;34/25,31,25,1.24,261932126483605879313,10,2.61932126484e+19,1608929588199896102166,25,6.4357183528e+19,1309660632418029396565,3217859176399792204332,0.406997497598,68,69,0.985507246377,14271982262037982392399,24670253685731740233212,0.578509748779,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
1/5,17,10,11,5,45408882256220093037,3,31/25;69/50;1;34/25,69,50,1.38,1349909242947550783427,50,2.6998184859e+19,3133212875679186419553,50,6.26642575136e+19,1349909242947550783427,3133212875679186419553,0.430838661945,68,69,0.985507246377,1737894750475415543089,3133212875679186419553,0.554668584431,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
1/5,17,10,11,6,71465165528047285658,3,31/25;69/50;1;34/25,1,1,1,2623355664789451714459,50,5.24671132958e+19,71465165528047285658,1,7.1465165528e+19,2623355664789451714459,3573258276402364282900,0.734163461431,68,69,0.985507246377,61970021924888602939529,246554821071763135520100,0.251343784946,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
1/5,17,10,11,7,72338587092995010972,3,31/25;69/50;1;34/25,34,25,1.36,3373165568618172376609,50,6.74633113724e+19,2459511961161830373048,25,9.83804784465e+19,198421504036363080977,289354348371980043888,0.685738801413,68,69,0.985507246377,665001323420621155219,2218383337518513669808,0.299768444963,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
1/5,17,11,12,4,53205848751428050260,3,31/25;69/50;1;34/25,31,25,1.24,609508048903425343189,25,2.43803219561e+19,329876262258853911612,5,6.59752524518e+19,609508048903425343189,1649381311294269558060,0.369537380307,68,69,0.985507246377,7789097088185997918671,12645256719922733278460,0.61596986607,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
1/5,17,11,12,5,41550823615954496066,3,31/25;69/50;1;34/25,69,50,1.38,24453460216596035068,1,2.44534602166e+19,1433503414750430114277,25,5.734013659e+19,611336505414900876700,1433503414750430114277,0.42646323624,68,69,0.985507246377,34843108588154434328,62326235423931744099,0.559044010137,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
1/5,17,11,12,6,56028490830855812491,3,31/25;69/50;1;34/25,1,1,1,1023068143092247857376,25,4.09227257237e+19,56028490830855812491,1,5.60284908309e+19,1023068143092247857376,1400712270771395312275,0.73039136191,68,69,0.985507246377,24656732539089779075756,96649146683226276546975,0.255115884467,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
1/5,17,11,12,7,45578484436426152877,3,31/25;69/50;1;34/25,34,25,1.36,1038467963979937845783,25,4.15387185592e+19,1549668470838489197818,25,6.19867388335e+19,1038467963979937845783,1549668470838489197818,0.67012266399,68,69,0.985507246377,33723166502401554092597,106927124487855754649442,0.315384582387,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
1/5,17,12,13,4,48615563302158404924,3,31/25;69/50;1;34/25,31,25,1.24,514165660419698635998,25,2.05666264168e+19,1507082462366910552644,25,6.02832984947e+19,257082830209849317999,753541231183455276322,0.341166242232,68,69,0.985507246377,33502088435995355847965,51994344951658414066218,0.644341004145,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
1/5,17,12,13,5,33809312621729337216,3,31/25;69/50;1;34/25,69,50,1.38,192957939879960819913,10,1.9295793988e+19,1166421285449662133952,25,4.6656851418e+19,964789699399804099565,2332842570899324267904,0.413568284219,68,69,0.985507246377,1334243558877790831123,2332842570899324267904,0.571938962158,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
1/5,17,12,13,6,41744884764738628754,3,31/25;69/50;1;34/25,1,1,1,307011742587970965593,10,3.07011742588e+19,41744884764738628754,1,4.17448847647e+19,307011742587970965593,417448847647386287540,0.735447574758,68,69,0.985507246377,7202711401452270926803,28803970487669653840260,0.250059671618,post_hoc_k12_19,multiscale_transitions_exact.csv,ea02b6b4b87b89a3938e4c8814c109d561d82535ab4bbd2afbef2691fd088161,True
