parent_threshold,child_threshold,coarsenings_from_finest_child,levels_present,levels_with_nonzero_parent_tail,minimum_k,maximum_k,max_retention_k,max_retention_parent_depth,max_retention_num,max_retention_den,max_retention_decimal,max_immigration_k,max_immigration_parent_depth,max_immigration_num,max_immigration_den,max_immigration_decimal,latest_k,latest_parent_depth,latest_retention_num,latest_retention_den,latest_retention_decimal,latest_closure_num,latest_closure_den,latest_closure_decimal,latest_immigration_num,latest_immigration_den,latest_immigration_decimal,latest_ancestry_num,latest_ancestry_den,latest_ancestry_decimal,latest_immigration_share_num,latest_immigration_share_den,latest_immigration_share_decimal,latest_parent_tail_num,latest_parent_tail_den,latest_parent_tail_decimal,latest_child_tail_num,latest_child_tail_den,latest_child_tail_decimal
2/5,3/20,4,8,8,12,19,12,6,552333744691776583,639679787958193899,0.863453488901,14,8,6659694993003437599,14596152850956151164,0.456263719694,19,13,207546925756844968391,264704176670256419289,0.784071216282,1665980216929869308054,264704176670256419289,6.29374359667,69449204341572587603,230722857780407502801,0.301007039396,207546925756844968391,1665980216929869308054,0.124579465979,1458433291173024339663,1665980216929869308054,0.875420534021,88234725556752139763,1615060004462852519607,0.0546324751483,1665980216929869308054,4845180013388557558821,0.343842790634
2/5,3/20,5,8,8,12,19,12,5,68433633926308482,75271453231049423,0.909157867807,16,9,67985861052623560821,150018628595844245849,0.453182792624,19,12,171848778653995133826,210817919786670611269,0.815152615242,2112059943186255068969,421635839573341222538,5.00920402147,252623197982609257331,692168573341222508403,0.364973516153,343697557307990267652,2112059943186255068969,0.162730967185,1768362385878264801317,2112059943186255068969,0.837269032815,421635839573341222538,4845180013388557558821,0.0870217078433,2112059943186255068969,4845180013388557558821,0.435909488884
2/5,3/20,6,8,8,12,19,12,4,503639836814384713,516132508361373379,0.975795611893,17,9,217624891404118087835,479475287827487078427,0.453881350987,19,11,544425615683530147482,654767165424908689363,0.831479714366,2558862319104614701949,654767165424908689363,3.90804923372,2014436703421084554467,4845180013388557558821,0.415760961998,544425615683530147482,2558862319104614701949,0.212760808434,2014436703421084554467,2558862319104614701949,0.787239191566,93538166489272669909,692168573341222508403,0.135137840826,2558862319104614701949,4845180013388557558821,0.528125335289
2/5,3/20,7,8,8,12,19,12,3,1,1,1,18,9,690331900327655746889,1523556169197024107847,0.453105644731,19,10,836586880900349513,994131456583489922,0.841525409301,1496292826741068648421,493089202465411001312,3.03452766611,308955923946998654278,692168573341222508403,0.446359363667,414947092926573358448,1496292826741068648421,0.277316769492,1081345733814495289973,1496292826741068648421,0.722683230508,986178404930822002624,4845180013388557558821,0.203538032066,2992585653482137296842,4845180013388557558821,0.61764178941
2/5,3/20,8,8,8,12,19,12,2,1,1,1,19,9,242738406686185498813,538353334820950839869,0.450890504406,19,9,1217015852428559203810,1415023472420813899731,0.860067607463,3401661512604228693127,1415023472420813899731,2.40396119139,242738406686185498813,538353334820950839869,0.450890504406,1217015852428559203810,3401661512604228693127,0.357771003352,2184645660175669489317,3401661512604228693127,0.642228996648,471674490806937966577,1615060004462852519607,0.292047657365,485951644657746956161,692168573341222508403,0.702071234341
2/5,3/20,9,8,8,12,19,12,1,1,1,1,19,8,2096558291420597462302,4845180013388557558821,0.432710092427,19,8,1694612067048816331115,1907910865588201645109,0.888202954139,3791170358469413793417,1907910865588201645109,1.98707938974,2096558291420597462302,4845180013388557558821,0.432710092427,1694612067048816331115,3791170358469413793417,0.446989163455,2096558291420597462302,3791170358469413793417,0.553010836545,1907910865588201645109,4845180013388557558821,0.393775021839,1263723452823137931139,1615060004462852519607,0.782462230091
2/5,3/20,10,7,7,13,19,13,1,1,1,1,19,7,208042926464931175028,538353334820950839869,0.386443090455,19,7,2243569618163459902296,2459004283276479818075,0.91238947139,4115955956347840477548,2459004283276479818075,1.6738303322,208042926464931175028,538353334820950839869,0.386443090455,186964134846954991858,342996329695653373129,0.545090774041,156032194848698381271,342996329695653373129,0.454909225959,351286326182354259725,692168573341222508403,0.507515567323,1371985318782613492516,1615060004462852519607,0.849494950647
2/5,3/20,11,6,6,14,19,14,1,1,1,1,19,6,1663221769739959857515,4845180013388557558821,0.343273472842,19,6,2722895829605681254667,2906639760904545300317,0.93678475958,4386117599345641112182,2906639760904545300317,1.50899938078,1663221769739959857515,4845180013388557558821,0.343273472842,2722895829605681254667,4386117599345641112182,0.620798637504,1663221769739959857515,4386117599345641112182,0.379201362496,2906639760904545300317,4845180013388557558821,0.599903358156,4386117599345641112182,4845180013388557558821,0.905253795984
2/5,3/20,12,5,5,15,19,15,1,1,1,1,19,5,444549069672917810137,1615060004462852519607,0.275252354987,19,5,3302353119611357022845,3373715316342894235061,0.978847593813,4636000328630110453256,3373715316342894235061,1.37415279415,444549069672917810137,1615060004462852519607,0.275252354987,3302353119611357022845,4636000328630110453256,0.712328059862,1333647209018753430411,4636000328630110453256,0.287671940138,3373715316342894235061,4845180013388557558821,0.696303399878,4636000328630110453256,4845180013388557558821,0.956827262521
2/5,3/20,13,4,4,16,19,16,1,1,1,1,19,4,885789003970600833452,4845180013388557558821,0.182818595289,19,4,1,1,1,4772242919462675414299,3886453915492074580847,1.22791702236,885789003970600833452,4845180013388557558821,0.182818595289,3886453915492074580847,4772242919462675414299,0.814387276817,885789003970600833452,4772242919462675414299,0.185612723183,3886453915492074580847,4845180013388557558821,0.802127868263,4772242919462675414299,4845180013388557558821,0.984946463553
2/5,3/20,14,3,3,17,19,17,1,1,1,1,19,3,510364357428788948623,4845180013388557558821,0.105334447021,19,3,1,1,1,4845180013388557558821,4334815655959768610198,1.11773611566,510364357428788948623,4845180013388557558821,0.105334447021,4334815655959768610198,4845180013388557558821,0.894665552979,510364357428788948623,4845180013388557558821,0.105334447021,4334815655959768610198,4845180013388557558821,0.894665552979,1,1,1
2/5,3/20,15,2,2,18,19,18,1,1,1,1,18,1,0,1,0,19,2,1,1,1,1,1,1,0,1,0,1,1,1,0,1,0,1,1,1,1,1,1
2/5,3/20,16,1,1,19,19,19,1,1,1,1,19,1,0,1,0,19,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,0,1,1,1,1,1,1
2/5,1/5,0,8,8,12,19,13,11,21598804775209215,28754973778062793,0.751132828077,12,10,162969116131574704,1373960412522506741,0.118612672277,19,17,5187059685769967894,7038749941802846563,0.736929103698,120240487870809445780,7038749941802846563,17.0826480362,115053428185039477886,4845180013388557558821,0.0237459553344,2593529842884983947,60120243935404722890,0.0431390439079,57526714092519738943,60120243935404722890,0.956860956092,7038749941802846563,4845180013388557558821,0.0014527323902,120240487870809445780,4845180013388557558821,0.0248165161126
2/5,1/5,1,8,8,12,19,12,9,70270928067868760,97555566389287341,0.720316950316,12,9,283716793150257287,1373960412522506741,0.206495609746,19,16,2691151599614093745,3790179596283559093,0.710032738885,259518339914879806909,37901795962835590930,6.84712513806,232606823918738869459,4845180013388557558821,0.0480078806723,26911515996140937450,259518339914879806909,0.103697935202,232606823918738869459,259518339914879806909,0.896302064798,37901795962835590930,4845180013388557558821,0.00782257746009,259518339914879806909,4845180013388557558821,0.0535621667715
2/5,1/5,2,8,8,12,19,19,15,65709421440154493801,90191309337656735983,0.728556020782,12,8,416652869674029380,1373960412522506741,0.303249544802,19,15,65709421440154493801,90191309337656735983,0.728556020782,477601923526727339891,90191309337656735983,5.29543175539,137297500695524282030,1615060004462852519607,0.0850107737893,65709421440154493801,477601923526727339891,0.137581986594,411892502086572846090,477601923526727339891,0.862418013406,90191309337656735983,4845180013388557558821,0.0186146457074,477601923526727339891,4845180013388557558821,0.0985725859941
2/5,1/5,3,8,8,12,19,12,7,99196090437690943,133626438832958317,0.742338801393,12,7,464620406415639069,1373960412522506741,0.338161421669,19,14,115263781073958129332,158443349901700728687,0.727476294496,755800091869275106634,158443349901700728687,4.77015975955,213512103598438992434,1615060004462852519607,0.132200725056,57631890536979064666,377900045934637553317,0.152505645757,320268155397658488651,377900045934637553317,0.847494354243,52814449967233576229,1615060004462852519607,0.0327012308034,755800091869275106634,4845180013388557558821,0.155990095266
2/5,1/5,4,8,8,12,19,12,6,486414028284529909,639679787958193899,0.760402372314,13,7,1515555096464980893,4475321486922343160,0.3386472013,19,13,193225003472577142094,264704176670256419289,0.729965827903,1052116294471154717828,264704176670256419289,3.97468716854,95432365666508619526,538353334820950839869,0.177267158006,96612501736288571047,526058147235577358914,0.183653655483,429445645499288787867,526058147235577358914,0.816346344517,88234725556752139763,1615060004462852519607,0.0546324751483,1052116294471154717828,4845180013388557558821,0.217146997958
2/5,1/5,5,8,8,12,19,12,5,655491855469724267,827985985541543653,0.79167022983,15,8,15716661717158829139,47049100452382107460,0.334048080963,19,12,309750938179744790963,421635839573341222538,0.7346409131,1414724997540487888595,421635839573341222538,3.3553243457,122774895484527010848,538353334820950839869,0.228056348022,309750938179744790963,1414724997540487888595,0.218947808739,1104974059360743097632,1414724997540487888595,0.781052191261,421635839573341222538,4845180013388557558821,0.0870217078433,1414724997540487888595,4845180013388557558821,0.291986054931
2/5,1/5,6,8,8,12,19,12,4,865672388505501051,1032265016722746758,0.838614478338,16,8,50519458024908152647,150018628595844245849,0.336754565068,19,11,484244462697025651147,654767165424908689363,0.73956741918,1817319094303642229073,654767165424908689363,2.77551958966,1333074631606616577926,4845180013388557558821,0.275134180345,484244462697025651147,1817319094303642229073,0.266460889678,1333074631606616577926,1817319094303642229073,0.733539110322,93538166489272669909,692168573341222508403,0.135137840826,605773031434547409691,1615060004462852519607,0.375077724518
2/5,1/5,7,8,8,12,19,12,3,554816845193619809,608196467438267393,0.912232929485,18,9,167607514818470941507,507852056399008035949,0.330032167255,19,10,734234245983395539939,986178404930822002624,0.744524765815,35124619196563205251,15409037577044093791,2.27948170163,504580460865549865375,1615060004462852519607,0.312422114021,734234245983395539939,2247975628580045136064,0.326620198479,1513741382596649596125,2247975628580045136064,0.673379801521,986178404930822002624,4845180013388557558821,0.203538032066,2247975628580045136064,4845180013388557558821,0.46396121968
2/5,1/5,8,8,8,12,19,12,2,1,1,1,19,9,535520172110226495706,1615060004462852519607,0.331579118194,19,9,1070289947840045170115,1415023472420813899731,0.756376108736,2676850464170724657233,1415023472420813899731,1.89173573184,535520172110226495706,1615060004462852519607,0.331579118194,1070289947840045170115,2676850464170724657233,0.399831803145,1606560516330679487118,2676850464170724657233,0.600168196855,471674490806937966577,1615060004462852519607,0.292047657365,2676850464170724657233,4845180013388557558821,0.552476988837
2/5,1/5,9,8,8,12,19,12,1,1,1,1,19,8,1594124023354453593580,4845180013388557558821,0.329012341946,19,8,1470369440032277153047,1907910865588201645109,0.770669881152,3064493463386730746627,1907910865588201645109,1.60620368522,1594124023354453593580,4845180013388557558821,0.329012341946,1470369440032277153047,3064493463386730746627,0.47980831338,1594124023354453593580,3064493463386730746627,0.52019168662,1907910865588201645109,4845180013388557558821,0.393775021839,3064493463386730746627,4845180013388557558821,0.632482891228
2/5,1/5,10,7,7,13,19,13,1,1,1,1,19,7,1479225939115357239298,4845180013388557558821,0.305298448154,19,7,11161897332817565707,14051453047294170389,0.794358938912,3432557972358431238023,2459004283276479818075,1.39591378336,1479225939115357239298,4845180013388557558821,0.305298448154,1953332033243073998725,3432557972358431238023,0.569060172901,1479225939115357239298,3432557972358431238023,0.430939827099,351286326182354259725,692168573341222508403,0.507515567323,3432557972358431238023,4845180013388557558821,0.708447975694
2/5,1/5,11,6,6,14,19,14,1,1,1,1,19,6,197250991443276072136,692168573341222508403,0.284975364442,19,6,2466480973114854867467,2906639760904545300317,0.848567822642,3847237913217787372419,2906639760904545300317,1.32360327722,197250991443276072136,692168573341222508403,0.284975364442,2466480973114854867467,3847237913217787372419,0.64110435298,1380756940102932504952,3847237913217787372419,0.35889564702,2906639760904545300317,4845180013388557558821,0.599903358156,1282412637739262457473,1615060004462852519607,0.794034050868
2/5,1/5,12,5,5,15,19,15,1,1,1,1,19,5,1216990535245631463113,4845180013388557558821,0.251175504704,19,5,2976281241587504986359,3373715316342894235061,0.882196914236,4193271776833136449472,3373715316342894235061,1.24292401215,1216990535245631463113,4845180013388557558821,0.251175504704,2976281241587504986359,4193271776833136449472,0.709775421195,1216990535245631463113,4193271776833136449472,0.290224578805,3373715316342894235061,4845180013388557558821,0.696303399878,4193271776833136449472,4845180013388557558821,0.865452215448
2/5,1/5,13,4,4,16,19,16,1,1,1,1,19,4,885789003970600833452,4845180013388557558821,0.182818595289,19,4,3682506652385215235467,3886453915492074580847,0.94752356067,4568295656355816068919,3886453915492074580847,1.17544058303,885789003970600833452,4845180013388557558821,0.182818595289,3682506652385215235467,4568295656355816068919,0.806100771359,885789003970600833452,4568295656355816068919,0.193899228641,3886453915492074580847,4845180013388557558821,0.802127868263,507588406261757340991,538353334820950839869,0.942853649138
2/5,1/5,14,3,3,17,19,17,1,1,1,1,19,3,510364357428788948623,4845180013388557558821,0.105334447021,19,3,1,1,1,4845180013388557558821,4334815655959768610198,1.11773611566,510364357428788948623,4845180013388557558821,0.105334447021,4334815655959768610198,4845180013388557558821,0.894665552979,510364357428788948623,4845180013388557558821,0.105334447021,4334815655959768610198,4845180013388557558821,0.894665552979,1,1,1
2/5,1/5,15,2,2,18,19,18,1,1,1,1,18,1,0,1,0,19,2,1,1,1,1,1,1,0,1,0,1,1,1,0,1,0,1,1,1,1,1,1
2/5,1/5,16,1,1,19,19,19,1,1,1,1,19,1,0,1,0,19,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,0,1,1,1,1,1,1
2/5,1/4,0,8,8,12,19,15,13,86685560777454295,140928246111320423,0.61510423332,12,10,67241551550609654,1373960412522506741,0.0489399482967,19,17,3925778334683796349,7038749941802846563,0.557738002791,48405662802449504482,7038749941802846563,6.87702549496,14826628155921902711,1615060004462852519607,0.00918023362287,3925778334683796349,48405662802449504482,0.0811016337222,44479884467765708133,48405662802449504482,0.918898366278,7038749941802846563,4845180013388557558821,0.0014527323902,6915094686064214926,692168573341222508403,0.00999047768477
2/5,1/4,1,8,8,12,19,13,10,130081949571593303,202293029806275785,0.643037230181,12,9,143628272032795441,1373960412522506741,0.104535960952,19,16,24361954809202451957,37901795962835590930,0.642765182766,129696752827595583981,37901795962835590930,3.4219157571,105334798018393132024,4845180013388557558821,0.021740120641,24361954809202451957,129696752827595583981,0.187837816122,105334798018393132024,129696752827595583981,0.812162183878,37901795962835590930,4845180013388557558821,0.00782257746009,14410750314177287109,538353334820950839869,0.0267682010718
